0.24995	0.608
0.25	0.59100002
0.25005	0.60600001
0.2501	0.59400004
0.25015	0.60600001
0.2502	0.59300005
0.25025	0.60100001
0.2503	0.59800005
0.25035	0.59900004
0.2504	0.59500003
0.25045	0.597
0.2505	0.59800005
0.25055	0.60600001
0.2506	0.597
0.25065	0.597
0.2507	0.60000002
0.25075	0.59000003
0.2508	0.59900004
0.25085	0.59400004
0.2509	0.60100001
0.25095	0.59500003
0.251	0.597
0.25105	0.60100001
0.2511	0.60000002
0.25115	0.60100001
0.2512	0.59300005
0.25125	0.59600002
0.2513	0.59600002
0.25135	0.59800005
0.2514	0.59900004
0.25145	0.597
0.2515	0.58900005
0.25155	0.60100001
0.2516	0.59400004
0.25165	0.60300005
0.2517	0.58700001
0.25175	0.60400003
0.2518	0.59200001
0.25185	0.59200001
0.2519	0.59900004
0.25195	0.58900005
0.252	0.60100001
0.25205	0.59200001
0.2521	0.588
0.25215	0.59300005
0.2522	0.59200001
0.25225	0.59400004
0.2523	0.59800005
0.25235	0.59500003
0.2524	0.60100001
0.25245	0.59800005
0.2525	0.59600002
0.25255	0.59000003
0.2526	0.60100001
0.25265	0.59400004
0.2527	0.59500003
0.25275	0.588
0.2528	0.59400004
0.25285	0.59200001
0.2529	0.597
0.25295	0.58900005
0.253	0.59800005
0.25305	0.597
0.2531	0.60100001
0.25315	0.59400004
0.2532	0.59500003
0.25325	0.60000002
0.2533	0.59500003
0.25335	0.597
0.2534	0.59900004
0.25345	0.60300005
0.2535	0.60300005
0.25355	0.60000002
0.2536	0.59200001
0.25365	0.60100001
0.2537	0.59200001
0.25375	0.60100001
0.2538	0.59400004
0.25385	0.60000002
0.2539	0.59600002
0.25395	0.59900004
0.254	0.59600002
0.25405	0.59400004
0.2541	0.60000002
0.25415	0.60100001
0.2542	0.597
0.25425	0.59600002
0.2543	0.60200006
0.25435	0.60000002
0.2544	0.60100001
0.25445	0.59500003
0.2545	0.60400003
0.25455	0.59900004
0.2546	0.59800005
0.25465	0.59900004
0.2547	0.60200006
0.25475	0.60000002
0.2548	0.60300005
0.25485	0.59500003
0.2549	0.59300005
0.25495	0.59600002
0.255	0.60000002
0.25505	0.597
0.2551	0.59900004
0.25515	0.60100001
0.2552	0.59000003
0.25525	0.60400003
0.2553	0.59400004
0.25535	0.59900004
0.2554	0.59600002
0.25545	0.59900004
0.2555	0.60400003
0.25555	0.59300005
0.2556	0.59800005
0.25565	0.59000003
0.2557	0.60100001
0.25575	0.583
0.2558	0.60100001
0.25585	0.59800005
0.2559	0.597
0.25595	0.59000003
0.256	0.59800005
0.25605	0.59600002
0.2561	0.597
0.25615	0.59900004
0.2562	0.59100002
0.25625	0.60200006
0.2563	0.59200001
0.25635	0.60200006
0.2564	0.58500004
0.25645	0.60400003
0.2565	0.59000003
0.25655	0.59300005
0.2566	0.59900004
0.25665	0.60000002
0.2567	0.59900004
0.25675	0.59200001
0.2568	0.59900004
0.25685	0.597
0.2569	0.59600002
0.25695	0.59200001
0.257	0.59900004
0.25705	0.59300005
0.2571	0.60100001
0.25715	0.58700001
0.2572	0.60200006
0.25725	0.59200001
0.2573	0.60400003
0.25735	0.59200001
0.2574	0.597
0.25745	0.59200001
0.2575	0.59800005
0.25755	0.59200001
0.2576	0.597
0.25765	0.59800005
0.2577	0.60600001
0.25775	0.59900004
0.2578	0.59800005
0.25785	0.597
0.2579	0.59900004
0.25795	0.60300005
0.258	0.59900004
0.25805	0.59900004
0.2581	0.59200001
0.25815	0.60300005
0.2582	0.59600002
0.25825	0.60200006
0.2583	0.59200001
0.25835	0.60300005
0.2584	0.597
0.25845	0.59900004
0.2585	0.59800005
0.25855	0.60600001
0.2586	0.60400003
0.25865	0.59800005
0.2587	0.59300005
0.25875	0.60400003
0.2588	0.59900004
0.25885	0.59800005
0.2589	0.59900004
0.25895	0.60600001
0.259	0.597
0.25905	0.59900004
0.2591	0.60200006
0.25915	0.59900004
0.2592	0.60600001
