"time","SP_1","SP_2","SP_3"
146,1.01304735361566,1.01278481996465,1.01314753689929
147,0.991658772670171,0.991301823710447,0.992341508412149
148,0.996845641100644,0.997440295151793,0.995963030926697
149,1.01244517641375,1.01217664325157,1.01276954982914
150,0.998279769006871,0.997949761927128,0.998798023634824
151,1.01805533153254,1.01834771474257,1.01766130722887
152,0.973659114890747,0.97270762371908,0.974926908061665
153,1.01189924451511,1.01366188990806,1.00963026172454
154,0.987927854592694,0.986202191311913,0.989970204268344
155,1.01995983847803,1.02162446164603,1.01809462184459
156,0.983217081165537,0.981222375974421,0.985483159929926
157,1.01636369588921,1.01842067004959,1.01408272112659
158,0.995304268495973,0.993198935423943,0.997597320589196
159,1.00817242005298,1.00981068169993,1.00655763249156
160,0.971124256029347,0.969602280559077,0.972597699140402
161,1.02790518329333,1.03015366108375,1.02537585543945
162,0.977001081825579,0.9742511440191,0.980141641018495
163,1.03027876553836,1.03309008243163,1.02715435991441
164,0.973354956347575,0.970094418935981,0.977009588842153
165,1.0058582169076,1.00925575287006,1.00212750894833
166,0.994173886376517,0.991537236808181,0.996760850138342
167,1.00461739617722,1.00669407773621,1.00273864841768
168,0.988031847719585,0.986360880043802,0.98944656523756
169,1.00716752738421,1.00883498621445,1.00562884270595
170,0.999762347627073,0.998293796577645,1.00110049252871
171,0.997256601523769,0.998301308647379,0.996432840907786
172,0.988062237654349,0.987430306055242,0.988409125130108
173,1.00940437457523,1.01035072153795,1.0085002070166
174,0.986943338528555,0.985872105351994,0.988043634766057
175,1.01356365589003,1.01486127718709,1.01214776525166
176,0.97867208640577,0.97716482827288,0.980339535361064
177,0.998844529962847,1.00082802354199,0.996573430659842
178,0.991828955184626,0.990456513320328,0.993157945429013
179,1.0104369211382,1.01174295545532,1.00916400258477
180,0.980368043037145,0.978980837261691,0.981770118577374
181,1.00889999995055,1.01071643269244,1.00689941463892
182,0.986703012341611,0.985016234873519,0.98846378698984
183,1.0128007630098,1.01454946548686,1.01096438719051
184,0.994745485158488,0.992957506864181,0.996616438939564
185,0.995064500731299,0.99657255219426,0.99360014900461
186,0.980198670451843,0.979299883000613,0.980836309071994
187,1.00909995932676,1.01058703533382,1.00754282435255
188,1.00778982738854,1.00635611056592,1.00926197791321
189,0.984944637426167,0.985661734115671,0.984469852357663
190,1.00101430587481,1.00114440785278,1.00041744154408
191,0.998428714630547,0.998292104294436,0.998857029777501
192,0.999356815238615,0.999521926213108,0.998999817369683
193,1.00193347647245,1.00184232330222,1.00211583391915
194,1.0005927533009,1.00057622900784,1.00059312515308
195,0.997342531953975,0.997329288005012,0.997377036299935
196,1.00010807310036,1.00023092532479,0.999930527874219
197,0.989519623869951,0.98942496402366,0.98963813006059
198,1.01954731468804,1.02006372842844,1.01885644922373
199,0.974750436458398,0.97354462365872,0.976329665047785
200,1.03714781695804,1.03907601742765,1.03471324525065
201,0.969276885566357,0.966296241971618,0.97298627089051
202,1.01930214261897,1.02275955394098,1.01520652219492
203,0.982234386140088,0.978860665261918,0.985977232284811
204,1.02500387453869,1.02815069877777,1.02168819838802
205,0.998306350501556,0.994976352871756,1.00182739250288
206,1.00803504043401,1.01050902791585,1.00574807054391
207,0.989635751749086,0.987464880653227,0.991565013177962
208,1.01111918408958,1.01313232300942,1.00930851789281
209,1.0023139148336,1.00037727904875,1.00409906456548
210,0.997901025156604,0.999223419295042,0.99690675881001
211,1.01169607230415,1.01083051552532,1.01218824188553
212,0.996931527899361,0.997070010834136,0.997304931919394
213,0.982524081153944,0.982551612231413,0.982099236241495
214,1.01219216823684,1.012931166338,1.01141139829308
215,0.981498190217167,0.980423729220262,0.982722120065054
216,1.00743197890064,1.00902503929391,1.00555306855985
217,0.987260418177961,0.985749011791594,0.988914717241173
218,0.993527414247073,0.995210583197583,0.991699331259718
219,1.00968051745537,1.0087279737584,1.01044311331817
220,0.997001990561604,0.997294213912564,0.997083897111755
221,1.01377769787742,1.01369413995202,1.01354826402821
222,0.973686581526973,0.973163171749339,0.974648975293303
223,1.01868208051401,1.02021852742853,1.01649240668376
224,0.98017561236611,0.978216378059075,0.982711258634289
225,1.00345650886432,1.00578301298769,1.00063744076893
226,0.996850687850942,0.994961555454856,0.998873098407056
227,1.00277401554047,1.00431522442979,1.00128855632087
228,0.984104573602467,0.982810084982862,0.985248742727196
229,1.00683740986499,1.00849524887145,1.00514880303858
230,1.01434961053319,1.01284093521046,1.01581894780007
231,1.01076009372293,1.01125401184771,1.01067495338453
232,0.997790484760386,0.996958694707897,0.998482391519959
233,0.990174614513854,0.990903449935546,0.98958718326267
234,1.00840227541763,1.00828702478652,1.00818876790728
235,0.988824820382069,0.988550893264953,0.989464260939538
236,1.00629664342927,1.00699013085473,1.00521158612796
237,0.972630136456571,0.971817877867944,0.973739193685326
238,1.01580997477804,1.01762549775073,1.01343578398514
239,1.00465217263508,1.00261899153281,1.00711790780665
240,1.00371628738664,1.00504170897457,1.00239242969132
241,0.99950811460233,0.998344092279184,1.00059502888966
242,1.02858236876624,1.02945256456967,1.02787208630605
243,0.963833437152162,0.96193483861636,0.965998463060163
244,1.02975631204923,1.03276896894584,1.0261731383022
245,0.980179015047034,0.976593545298837,0.984325834628414
246,1.01841397533163,1.02196629606855,1.01454455244391
247,0.992558939833303,0.989054959024852,0.996209067010938
248,1.00318416067788,1.00617584425401,1.00033347837441
249,0.994448092784505,0.992010344456576,0.996531787166967
250,1.01019379426145,1.01227748034689,1.00850096015689
251,0.980480194134243,0.97841070336249,0.982237076826697
252,1.02054631226473,1.02296201221796,1.01822475362671
253,0.963291648938066,0.960485681597432,0.966121986704406
254,1.01554974028898,1.01932839061642,1.01143795938369
255,0.984728590032313,0.981115048945798,0.988431624385262
256,1.01253096139562,1.01595175268067,1.0091734593143
257,0.985396198674351,0.98218334409956,0.988417683452312
258,0.99948377282716,1.00261842262261,0.996569568926891
259,1.00782439536118,1.00545139821401,1.00971253002889
260,1.00221205834154,1.00369099612607,1.00142663370826
261,0.976640079821589,0.97536653050054,0.977316444714843
262,1.03819586563719,1.04018137446039,1.03633298922046
263,0.976113088231187,0.9729319635578,0.979633382857457
264,1.01192105700014,1.0154348407445,1.00811770250533
265,0.98749612301939,0.984220158698198,0.990799811071465
266,1.01031636008611,1.01339157509594,1.00735618098125
267,1.01552941956851,1.01274545687103,1.01808804853061
268,1.00562041566606,1.00708046008662,1.00484763018532
269,1.01722213398117,1.0158660152569,1.01806842159051
270,0.977767415862608,0.97809818633975,0.978211791565243
271,1.02057722933199,1.02131838959059,1.01891496491728
272,0.985114747540512,0.98363871490718,0.987486079810527
273,1.01586329788105,1.01766389443765,1.01337384958867
274,0.96849661962321,0.96635047254136,0.971204664814024
275,1.00742695117577,1.01053405979749,1.00363676083405
276,0.997911355820713,0.995148110784351,1.00093488961458
277,1.00335202406737,1.00560582860341,1.00117383707898
278,0.993453776096572,0.991521414646756,0.995152435171341
279,1.02256676700538,1.02433780782002,1.02104363900359
280,0.982739605967398,0.980350212391762,0.985148336660695
281,1.02114104864421,1.02375950056639,1.01847274137941
282,0.976887654128185,0.973862959144378,0.980027314066493
283,1.01313733429399,1.01654831999531,1.00958050182818
284,0.990482219780013,0.987192540297102,0.99373414842772
285,1.01102110204779,1.01402240502365,1.00823111139068
286,0.982223901279252,0.979320146516856,0.984848425798759
287,1.034049917908,1.03706747703693,1.03122475919484
288,0.974563065950986,0.970665801342238,0.978579919807373
289,1.03088027319914,1.03503524026489,1.02663083747535
290,0.999237329390889,0.994643687235352,1.00398038954498
291,1.0106094295221,1.01425025105905,1.00732990257293
292,1.00040290142163,0.997048118546036,1.00330287563644
293,0.9945574725471,0.997232215463519,0.992556870999586
294,1.0131453333588,1.01128024920245,1.01417195568087
295,0.974282534430713,0.975231809482524,0.974345495631447
296,1.02071069549124,1.02112911842609,1.01906171922174
297,0.991757125820982,0.990515321494271,0.994158563747036
298,1.02308391613134,1.02442387878383,1.0209533813807
299,0.990401618466913,0.988316926330964,0.99328505558718
300,1.00305820083732,1.00516466447487,1.00045358559795
301,1.00471104827421,1.00289270280033,1.00670116025623
302,0.998164871611645,0.999418522872114,0.997060364053983
303,1.01740920292685,1.01650165916239,1.01804988451695
304,0.985935622871848,0.985906580656839,0.986538629450943
305,1.01703061875365,1.01768883071732,1.01574139110949
306,0.985648359630618,0.984361207138277,0.987600761302439
307,1.02419558443592,1.02586104772525,1.02197035893604
308,1.00394231198904,1.00155665424343,1.00694707091125
309,0.989010391258557,0.99078931833462,0.987105226698985
310,0.987541355837681,0.986563263947546,0.988228899486167
311,1.00798900696393,1.00934358719227,1.00673114657551
312,1.01659728128569,1.0151673036845,1.01795229048053
313,0.997774038060943,0.998195546851281,0.997831867027467
314,1.00060704640513,1.00036356125053,1.0004283112506
315,0.996078387054135,0.996250544948585,0.996243209240392
316,1.02103349022765,1.02107289071051,1.02067659309499
317,0.990930366030072,0.989969700326816,0.992465912118186
318,1.01920472955368,1.02038542073388,1.01757347382782
319,0.975560911426033,0.973727047383421,0.977923040867925
320,1.011283943241,1.01390256956449,1.00807122575117
321,1.00711882534618,1.00449991217293,1.01006728556052
322,0.983015272490111,0.984880766621268,0.981304537396667
323,1.01544471638364,1.01470217817897,1.01557981356166
324,0.982063762536264,0.981995033272802,0.982913003794528
325,1.02694876903399,1.02782362849781,1.0252311355316
326,0.983113662136279,0.981201757284774,0.985997457558834
327,1.01853963950776,1.02086531577598,1.01544692597075
328,0.98564092091008,0.982884878659105,0.989021911843552
329,1.00827391476018,1.01119949700793,1.00495235506583
330,0.992173900497487,0.989370976207972,0.995090624725492
331,1.02182220091015,1.02444517509955,1.0192863313747
332,0.981620207380628,0.978458737046613,0.98481163491384
333,1.02067024938149,1.02409285157701,1.01725342762706
334,0.984264444563279,0.980485330318944,0.988028561210486
335,1.03338498262295,1.03714231726011,1.02977618836152
336,0.974846515717207,0.970223966504313,0.979532645184439
337,1.00640469093346,1.01143202958354,1.0014001868555
338,1.00054889948452,0.996086094430232,1.00455908426201
339,1.00489099284004,1.00856236467333,1.00202933429162
340,0.994660999415749,0.991362487512382,0.997054816515403
341,1.03164026657845,1.03454166830665,1.02963372298118
342,0.980785307971426,0.976953718904751,0.984192096078536
343,1.00796238907568,1.01205663136068,1.00426312365408
344,1.00162307829019,0.997853662458549,1.0048000468202
345,1.00094385410355,1.00402322507523,0.998726343393534
346,0.99787158998364,0.995236909404888,0.999555566036321
347,0.980761927749553,0.983125492367963,0.979360991664203
348,1.00787513836919,1.00677239810065,1.00767425999695
349,0.99859625632493,0.999165424597837,0.999234478074581
350,0.998696019072419,0.998279178270303,0.998137872979665
351,0.988674535077966,0.989090586536612,0.989009388113449
352,1.01356546068862,1.0137385170244,1.01260472682374
353,0.985836581493176,0.985077537051189,0.987396494927217
354,1.02397693964203,1.02525934527025,1.02195666131506
355,0.971038372052959,0.968860585449303,0.97404795121932
356,1.01379481678385,1.01699225930412,1.00972165880238
357,0.986572744000536,0.983218102145462,0.990474315058258
358,1.00410730751597,1.00758261185833,1.00035945653559
359,0.983992688050773,0.980802965803688,0.987079165674201
360,0.99426203250183,0.997759505243339,0.990914104120991
361,0.999435667509316,0.996707606723475,1.0015641071198
362,0.997290488924263,0.999648174180474,0.995665648971349
363,0.998902775682196,0.997009450107144,0.999943053966964
364,1.00615319214607,1.00780879013185,1.00531485785425
365,0.983565228490597,0.981848180094842,0.984588657228949
366,1.01943492805818,1.02164747019297,1.01763353522987
367,0.976447073638404,0.973648880788315,0.979030002510635
368,1.02945276203799,1.03290023571558,1.02606011905976
369,0.970155941996512,0.965839098365017,0.974571404153851
370,1.02003413879347,1.02511696754185,1.01483503474928
371,0.988578905663718,0.98330627178045,0.993738163242016
372,0.998158073344566,1.00326030846184,0.993517866322298
373,1.00526801306801,1.00097934845365,1.00861165321952
374,0.986427639433282,0.989924187088657,0.984204820293046
375,0.995414590204232,0.992987302418766,0.996238124098435
376,1.00801998376849,1.01031279116069,1.00711235018789
377,0.98234046970897,0.979962586983227,0.983543973733928
378,1.02005529026759,1.02291057296902,1.01802575933142
379,0.999761277908856,0.996413829664747,1.00253228620499
380,1.01092136007381,1.01379460895474,1.00883809067334
381,0.990369238746528,0.987368933470214,0.992645220023002
382,1.01491764325437,1.01793931678656,1.01259960493675
383,0.99507759856222,0.991784109984761,0.997770635046199
384,0.997880337178936,1.0009869108305,0.995507681384182
385,0.992431330393866,0.989797597917589,0.994118710078597
386,1.01443810407635,1.01705637473484,1.01268761976473
387,0.984353292806967,0.981392954917307,0.986612417216225
388,1.012179890271,1.0154848551203,1.00945999684331
389,0.986672649377566,0.983208132579604,0.98953857232579
390,1.01568716896694,1.01930945170985,1.01266650964969
391,0.987859408069559,0.98396362497618,0.991172584043059
392,1.00155069727456,1.00554988806556,0.998218094557737
393,0.996869536038168,0.993282003549204,0.999527871826646
394,1.01503446116859,1.01827826365069,1.0128302061015
395,0.970552492861782,0.966950839218446,0.973243319467321
396,1.02557684036348,1.03010625950395,1.02161907405161
397,0.992471893892385,0.987365276769948,0.997100266939906
398,1.01674189284496,1.02152330317663,1.01275245463368
399,0.98602546195473,0.981028192903831,0.990180203846971
400,1.01847272521164,1.02348222011769,1.01441203164028
401,0.98992594404652,0.984665717623494,0.994231475772972
402,0.997357670717638,1.00252063081455,0.993344826210523
403,1.02124961792996,1.01690585833212,1.02409960582092
404,0.974928079826958,0.977846479926765,0.974019139797293
405,1.01973453960663,1.01835735604899,1.01878668233456
406,0.988529629893315,0.988844009767935,0.990514739571952
407,0.99751436453882,0.99777267440656,0.99521295285262
408,0.979526249869901,0.979407333737285,0.981203544834003
409,1.02076691551553,1.0218442573844,1.0181432258644
410,0.958172256762149,0.956231799952417,0.961610237023955
411,1.02719335489906,1.03093739651417,1.02176656651157
412,0.978032146718602,0.973441485541833,0.984019368966527
413,1.00680443167039,1.01197349645602,1.00066461253269
414,1.00592945003617,1.00104837373941,1.01110266200238
415,1.01891254885388,1.02288604938572,1.01535224463585
416,0.963836541967218,0.959319724997519,0.967918271438225
417,1.02985878670018,1.03560424681519,1.0243166539184
418,0.970835020527966,0.96427804859233,0.977134824418689
419,1.03750490407795,1.04464491347119,1.03078267524103
420,0.959581874316442,0.951379938244718,0.967342990460314
421,1.0313882350546,1.0406392266775,1.0226884053948
422,0.978833078586624,0.969091917922265,0.987692409259585
423,1.00754724183426,1.01736885430262,0.999135986501272
424,0.994567255106445,0.985357655794424,1.00169193712022
425,1.00057741944669,1.00915558959902,0.994572702697255
426,0.984989990790264,0.977090381920494,0.989856068152118
427,1.01117735451892,1.01900697557801,1.00635804351481
428,0.983199537185888,0.975527345895023,0.987784221897722
429,1.01573534782263,1.02343303240702,1.0110285876973
430,1.01176905728899,1.00423839236719,1.01641644784963
431,0.966212844967755,0.972675097326737,0.963147306814556
432,1.03109230152518,1.02693239442597,1.03121903806047
433,0.973430124994922,0.975794546091103,0.975296433948084
434,1.01830274406443,1.01743960942798,1.01506233531846
435,1.00580510575161,1.00572424311704,1.00950988533471
436,1.00184139793245,1.00164189290916,0.999276426095408
437,0.998283703177547,0.99837871744896,1.00045285279291
438,0.999639510239028,0.999633939766958,0.997789980299363
439,1.00389538120996,1.00391748866073,1.00534434085615
440,0.991668857427638,0.991464987971649,0.990751934931626
441,1.01500371094838,1.01558518688386,1.01518155970298
442,0.998945120240126,0.997718265168948,0.999770025817835
443,1.00734004506174,1.0085052719987,1.00661413523522
444,0.987700779267421,0.986279296811388,0.988766531783229
445,1.00216624755294,1.00406816126057,1.00049275461538
446,0.995727100382416,0.993873077848983,0.997220878859552
447,0.991153506712991,0.993082307945073,0.989652132074456
448,1.00154493066865,1.00018470017191,1.00217754857875
449,1.01325309424028,1.01441222918103,1.01285196591531
450,0.985283899475172,0.983588768720797,0.986468685843589
451,1.01418088460467,1.01644493337564,1.01225483870695
452,0.981251058084394,0.978478359106305,0.983748519147855
453,1.02646421311539,1.02989229456469,1.02323430788265
454,0.968261477703931,0.963827104933369,0.972627881976203
455,1.026656608663,1.03228459628841,1.02102121909999
456,0.980539927006843,0.974098428525936,0.986846622586491
457,1.00999707911799,1.01692830731814,1.00356134715002
458,0.972904376026319,0.965867693348442,0.978925878780614
459,1.03055959254454,1.03832178049303,1.02392972936148
460,0.988265388133308,0.979733468614679,0.995581846289437
461,1.01544885519047,1.02388077415922,1.00875496205161
462,0.991408123048851,0.982860589598468,0.997872318737899
463,1.01512350353928,1.0234156974807,1.00932802415812
464,0.987110315228967,0.97865728569964,0.99285607851083
465,1.00497796345698,1.0135186263478,0.999394699395757
466,0.998083755139461,0.989884428496824,1.0029792899303
467,1.0057787908453,1.01349297140528,1.00165292009794
468,0.981046865878335,0.97344260327638,0.984877333891998
469,1.01696834517133,1.02497861655366,1.01257224390927
470,0.97340440171264,0.964995691392049,0.978194710649517
471,1.03160301031692,1.04067516857468,1.02594379853327
472,0.98948684444867,0.979641927909561,0.996129246581245
473,1.01039137537304,1.02011411642078,1.00423156339485
474,0.986818604924825,0.977134899391185,0.992624827998864
475,1.00879330992355,1.01854651596787,1.00311429218539
476,0.994849454154747,0.985261801494694,1.00012105399569
477,0.996494769789259,1.00584422367389,0.991747526399645
478,1.01050953857163,1.00192805954002,1.01416806039292
479,1.00507356494043,1.01255632766601,1.00276709372762
480,0.990663043015198,0.983309296631635,0.992926844663084
481,0.997519291217081,1.00499332907291,0.994995075104027
482,0.999985257801191,0.993014117903032,1.00192315109625
483,0.999015709747013,1.00562323473511,0.99739857455642
484,1.00701992423162,1.00084308875607,1.0082914974932
485,0.982073716017186,0.987671185198004,0.981458685560887
486,1.01683623950645,1.01241449091691,1.01613659351532
487,0.981423815058024,0.98484593984498,0.983115979511409
488,1.02224468086687,1.01992782398881,1.01959451343925
489,0.982941331076147,0.984091409615944,0.986616476283085
490,1.03158894891879,1.03135087251868,1.0274371636548
491,0.96914657026744,0.967894186621503,0.974710383609649
492,1.02025124577637,1.02298263890283,1.0134839726813
493,0.977828142052531,0.974246930364996,0.984892769407588
494,1.02280117976872,1.02729604060948,1.01541881219459
495,0.981622335009041,0.976250039957766,0.989343068810812
496,1.01824283734515,1.0242671613354,1.01054298808951
497,0.979827682951061,0.973161704806822,0.987571987070712
498,1.00951211867516,1.01693884708876,1.00157879292051
499,0.974960699627788,0.967251202611511,0.982430811438614
500,1.02404161087608,1.03264723146881,1.01608076963593
501,0.96953580578233,0.960048156984347,0.977947796455119
502,1.03201889643009,1.04257419477812,1.02291738935989
503,0.965632232660668,0.953910775793923,0.975527293712793
504,1.03614950241616,1.04903351799076,1.02553708620852
505,0.972811018445592,0.958771072026166,0.984172544787272
506,1.01171471013993,1.02674197648215,1.00012280638539
507,0.982691232398129,0.967507073085485,0.993418657603812
508,1.02349394098012,1.03886573390639,1.01330769563976
509,0.979644984475192,0.963672699893354,0.989896395176631
510,1.02067343331804,1.03706101468523,1.01061175381021
511,0.970642116381202,0.953607045130353,0.980729142448505
512,1.04068503435886,1.05834483643761,1.0302696426588
513,0.946762416353868,0.927481152372124,0.958529241258972
514,1.05574882261735,1.07682754946047,1.04222899593103
515,0.94998654158077,0.927045568901443,0.965218233995567
516,1.04937408772611,1.07390256182243,1.0330930416412
517,0.966192820806087,0.940386421759945,0.983270964424322
518,1.00989520585567,1.03713438178114,0.992650573380259
519,0.98736920542648,0.960229572551994,1.0029111875199
520,1.00647125519661,1.03365682990176,0.992183542892778
521,0.977961039561477,0.950653951432791,0.990917319086329
522,1.00552201580325,1.03361805007271,0.992707252092153
523,1.00245008882856,0.974901441425731,1.01376996172747
524,0.998592946968459,1.02540487370835,0.98897697997239
525,0.986483715272313,0.959873947551618,0.99482095798853
526,1.01484312639256,1.04148360722273,1.00675314483006
527,0.98590237832756,0.959043352338425,0.993912386312444
528,1.0191928669356,1.04604466212462,1.01136367445154
529,0.978399822822282,0.951006736740924,0.986513580816261
530,1.00894991719419,1.03719449913388,1.0003711351976
531,0.984857224971856,0.956429797500829,0.992972075672313
532,1.00516909829191,1.03412178867202,0.997029938445058
533,0.993211438677298,0.964354497343229,1.00065548255785
534,1.0050388350306,1.03385312505811,0.998093177151288
535,0.984091444819988,0.955068800956085,0.990561347600903
536,0.999574755990145,1.02943722416036,0.992761588429904
537,1.00437357301833,0.974970862423131,1.01025630748541
538,0.993170467556608,1.02213701447041,0.988302769660855
539,1.01267131491372,0.984486202127536,1.01641787453011
540,0.988614617784659,1.015934650938,0.986177782629205
541,1.01181109753004,0.985290655923223,1.01315326606625
542,0.995348963091184,1.02094636507032,0.994971371968037
543,1.01299154303031,0.987996570285527,1.01300171530188
544,0.968387174346293,0.993099597810393,0.969250423222966
545,1.02442242363012,1.0013075532438,1.02145615327551
546,0.988894435336644,1.01047487155953,0.993103924092402
547,1.02121841854588,1.00048373655769,1.016805661392
548,0.974938729727296,0.994703633787472,0.980278232760882
549,1.02588061052748,1.00745900045524,1.0194723267518
550,0.957154387421105,0.974640965792825,0.964668527236198
551,1.04890196831508,1.03380732939493,1.03938737625342
552,0.963088812824336,0.975709849998609,0.974649662722416
553,1.04085664955547,1.03020052321863,1.02820101052632
554,0.973420103378988,0.982010415168397,0.987219624080517
555,1.01629373783853,1.00895017829086,1.00215228167765
556,0.97816501276873,0.984789098773055,0.991911404334081
