"time","SP_1","SP_2","SP_3","SP_4","SP_5","SP_6","SP_7","SP_8","SP_9","SP_10","SP_11","SP_12","SP_13","SP_14","SP_15","SP_16"
253,0.790236018810434,0.855404710759992,0.998426191306416,1.04945007754675,0.702026992180081,0.717465373003068,1.03119769232132,1.60008533143389,0.697951301996951,0.428106743543351,0.812169028199189,0.425713663689367,0.544492752943869,0.911867997938298,0.425455343224085,0.978031928141232
254,0.79589598014301,0.862363376679056,1.01310508506129,1.05454505432229,0.708097137675098,0.721851581864117,1.03400647782172,1.62199377046362,0.703947759367971,0.432585268498933,0.819572592799618,0.429990802783885,0.548092536784453,0.915704579675754,0.429509536472037,0.983314697436973
255,0.784449695473449,0.849808438842389,0.993659746994728,1.04107940001726,0.697621934429492,0.711681237180498,1.02176874122884,1.58969114337225,0.692640674125303,0.424983855097724,0.807208810492376,0.422349348600186,0.539729880110213,0.904249507984696,0.422225462313529,0.970173266808692
256,0.789231984045542,0.856807761167034,1.00534613316717,1.04565162809399,0.702634571846455,0.715528347419796,1.02355379189504,1.60795438966051,0.697573186514794,0.428569192435821,0.813207293107436,0.426675977179004,0.543287844155774,0.906585844918489,0.4258393010775,0.975025374008844
257,0.779348880105491,0.845806209595643,0.989051721506343,1.03403343320698,0.6934187054341,0.706818472768387,1.01310073383324,1.58084246217932,0.688010493605135,0.422135442114552,0.802430727406442,0.420452449192815,0.536467156158934,0.896628912530094,0.41975280423538,0.963728901188878
258,0.785419840424011,0.854060457642342,1.00142682970781,1.04057771813204,0.699495129353065,0.711820384645751,1.01715301824721,1.60026410440027,0.693920689345442,0.426238385241417,0.809666552659741,0.425266487200467,0.540936245866926,0.900841069325029,0.42388355149944,0.970309148957064
259,0.768147194984545,0.834582309258569,0.975649066564244,1.01908006710756,0.68357993622006,0.696507147031485,0.997484930071996,1.55889219699008,0.678061801348201,0.416049898331359,0.79110886920572,0.415041723901043,0.52909192755125,0.88273231746127,0.413904286380249,0.949862483493551
260,0.805617749699898,0.878749700602067,1.0304147452163,1.06687979544502,0.718279298991192,0.729471160677645,1.03977870341729,1.64310582489489,0.711327352022626,0.436965250280203,0.831612570158313,0.437366156246322,0.554981492521103,0.921125163791079,0.435016815406572,0.994892982000732
261,0.787074175604669,0.850811317248281,0.992026876643862,1.04585159906907,0.69854459637449,0.715060313050618,1.02929246438303,1.59230250929593,0.695396020500758,0.426479215452142,0.808032378375826,0.423873522594334,0.542813057461216,0.909639262588783,0.423745158758577,0.97466232203545
262,0.794649055297335,0.861446452266502,1.01355136577659,1.05239411622711,0.707318029002624,0.720435985808416,1.03111333382954,1.62153456087899,0.702958912249339,0.432153116102793,0.818819505358992,0.429660541042297,0.547168216512273,0.913454050753627,0.429020240465598,0.981365169680888
263,0.785263916436144,0.851267066224181,0.994181467853669,1.04240294048768,0.698449491425947,0.712337943470765,1.02262482081797,1.5899523508961,0.693042335545434,0.425134780479769,0.808131141691671,0.422758975709753,0.540221084840359,0.904931138315073,0.422497671862289,0.971320764039853
264,0.793717280830217,0.86139424593028,1.01104140746041,1.05154975396057,0.706478612687659,0.71972653624166,1.02963686972984,1.61794405834363,0.701766333915291,0.431219274300061,0.817636231210552,0.429262191652445,0.546548221978335,0.911904758645468,0.428410985662817,0.980607185714372
265,0.787590574542629,0.853735619268711,0.998134580694254,1.04529221944488,0.700437334727931,0.714518332849369,1.02533612726926,1.59625476028773,0.695357307177537,0.426584290578468,0.810508031947605,0.424423298114094,0.542110353639035,0.907294216351793,0.424029124198093,0.974128721191135
266,0.790355825854204,0.857334465914063,1.00560693008398,1.04734888623975,0.703312141186505,0.716747886009359,1.02610854597344,1.6096696719213,0.698705312000458,0.4292266299386,0.813961632606563,0.427157607363871,0.544276480657441,0.908631054756204,0.426437646233559,0.976604565668134
267,0.778855777921708,0.844902075465016,0.988560296399305,1.03330429820635,0.692946153428639,0.706375260108562,1.01271241524014,1.58015792568955,0.687685090955753,0.421989891312715,0.801904536987079,0.420072175257516,0.53609162036064,0.89634260070107,0.4194920719452,0.963044753330884
268,0.78005228059448,0.84839338266971,0.994702443948014,1.03343417987855,0.694815482257611,0.70688645032768,1.0099721793939,1.58921969368425,0.689100621323191,0.423283166060001,0.804249498322296,0.422311232845853,0.537129197658565,0.894551997008658,0.42093911309299,0.963628402000717
269,0.798039864972055,0.868359380788548,1.01544315491421,1.05837627235676,0.710624885526093,0.72329336160478,1.03439468320565,1.62086006096545,0.704285763535747,0.432189919761193,0.822487230480819,0.431713839007269,0.549630248364039,0.915623675397548,0.430152219940247,0.986556647824325
270,0.785911742772599,0.850545831480367,0.995111139773386,1.04279124183618,0.698214591360053,0.713521045996491,1.02449776272406,1.5964252352573,0.694900504613157,0.426627821107277,0.807852475610098,0.424186321891541,0.541879859795475,0.90620746980216,0.42378108789839,0.972189711972113
271,0.782259631444527,0.849011947121446,0.996420527927361,1.03677872892277,0.696444157597265,0.709068902095916,1.0150945528921,1.5917078109662,0.691127099153806,0.424479489985314,0.806182972651189,0.422563222442857,0.538398915780845,0.899012611726401,0.421783849401939,0.96648636219212
272,0.783797623223703,0.852213032169072,0.996837109158276,1.0392383036996,0.697937189535778,0.710427911661342,1.01635353729958,1.59264573613265,0.691919650499298,0.424751470489085,0.807729205697562,0.423644164027502,0.539532057217615,0.899870765725518,0.422448314017167,0.968772185124866
273,0.78074896569223,0.848278818372391,0.993320383556805,1.03517819922762,0.69487613516746,0.707938421693012,1.01297483523785,1.58798085233561,0.689674160460398,0.423449218252114,0.804207453275543,0.422369292195752,0.537891019812491,0.896671554298909,0.421124924456358,0.965118060533824
274,0.777071906290913,0.845046121954829,0.98944856250296,1.03017893165622,0.691924276538113,0.704296410774361,1.00718984629708,1.58027928900028,0.686154610798856,0.421241897878133,0.80090713983391,0.420505528806864,0.535248514583244,0.891691464233345,0.41906802381156,0.960386277490794
275,0.788333286483711,0.85826144150007,1.00461590450329,1.04494935905625,0.702166219236532,0.714333943282721,1.02061444584698,1.60392873277457,0.695997015476811,0.427319960975936,0.812773165850427,0.427068219434204,0.543129120311161,0.903618129282142,0.425267042418392,0.974231282840432
276,0.797009481599387,0.865143814074023,1.01175253186751,1.05732356239209,0.708884269569557,0.722951377029867,1.03585343704654,1.61894654036761,0.704029731406736,0.432146044914264,0.820359451926804,0.430899071181029,0.549392616891181,0.916494666971114,0.429734756918989,0.985659380279127
277,0.783477734214236,0.847969321561155,0.993395982828228,1.03930033509005,0.696363164936732,0.711053279517238,1.02074096207542,1.59197188773284,0.69268507789429,0.425351270528255,0.805826492727854,0.42269556696388,0.539841822170901,0.903207916679428,0.422384675815078,0.968849854049477
278,0.78362028419081,0.85122855919882,0.998253612383081,1.03853703015742,0.697878799753774,0.710169098536616,1.01608859972164,1.59428257720564,0.692116273798034,0.425074770956133,0.807803992978784,0.423396120060241,0.539194620304811,0.899978135956583,0.422467931755411,0.968132558722755
279,0.785523155377205,0.853771105264905,0.998611575331966,1.04167972445443,0.699285214999129,0.712158840055611,1.01913910969177,1.59598466464004,0.693537137229288,0.425722363159256,0.809251297598738,0.424573897201606,0.540841026932621,0.902195550438383,0.423410624014247,0.971060759574344
280,0.776521964905761,0.84320863332688,0.98757118800299,1.0295981054342,0.690995836359203,0.704183062711257,1.00802070474234,1.57929773576115,0.686036668912187,0.421217292929685,0.799719982930891,0.419927359229241,0.534978105808179,0.892262981820939,0.418827784333915,0.959905231036558
281,0.777573490852589,0.846570742214279,0.99159588117361,1.03052809821213,0.692766532397013,0.704447927140844,1.00632818754435,1.58217173164671,0.686431391835922,0.421447047043145,0.801957597469595,0.421077301790173,0.535465939144136,0.891167486617975,0.419395582005381,0.960737196252311
282,0.805103826139876,0.876580324251067,1.02521041072036,1.06742040322544,0.716984174242624,0.72962187304129,1.04265118663543,1.63718840985849,0.710718553209664,0.436282434723267,0.829873977707618,0.4361635270275,0.554802956169868,0.922953720018835,0.43426670587262,0.995161839551254
283,0.782349273012765,0.84514559683992,0.988064965184455,1.03879233293521,0.694438941614627,0.710720040701707,1.02253693737294,1.58660223813012,0.69183031819395,0.424615692174792,0.803385165689592,0.421602035730017,0.539547996172306,0.904040111299839,0.421600131544579,0.968296912859883
284,0.779523764618067,0.846565275708834,0.995163701715691,1.03243589691444,0.694429784677011,0.706277516596231,1.00990435530029,1.58895318012296,0.688881141673754,0.423327932256677,0.803967791943081,0.421437309608711,0.53633316003408,0.894867611107202,0.420545377565485,0.962567481822636
285,0.792150249428363,0.862280064278825,1.00741795100538,1.05056577114701,0.705614193941656,0.717825566444429,1.02650287647537,1.60793315578577,0.698817012663693,0.42882868631219,0.816600095175549,0.428166790376301,0.545134266412383,0.908824968732512,0.426739514585283,0.979211275620866
286,0.788640579584774,0.854796303776778,1.00071107664167,1.04603790028938,0.701081355246085,0.715734181852753,1.02606368156263,1.60359119058188,0.697194983346658,0.42809383237863,0.811227373074711,0.426218008403733,0.543675286051553,0.907838456712876,0.425438156649254,0.97530787677308
287,0.792204435966532,0.859371025763249,1.00729434777665,1.05043768802619,0.704956594002984,0.718335089640603,1.02921779352021,1.61013570923588,0.699841895136558,0.429668340050974,0.815959265576714,0.427744700916382,0.545428647917051,0.911175503799623,0.427019922939934,0.979156335436763
288,0.776128890613706,0.841345577834071,0.984661687445538,1.02937887487581,0.690306823107578,0.704070062374638,1.00956072874664,1.57658719990331,0.685745729166295,0.421013644607664,0.798779683816323,0.418780837450279,0.534428092610985,0.893565552497915,0.418289366113513,0.959592447607091
289,0.780332486909868,0.849422238011385,0.99626703559351,1.03384244219629,0.695402757452066,0.706880847963433,1.00945582738549,1.58912672575473,0.689012367102801,0.423163342348748,0.805019208610874,0.422454187371466,0.537072209690485,0.894237812438927,0.420942078188902,0.963871687440392
290,0.785407640875698,0.854623774038231,0.998627922195569,1.04165507003905,0.699264743797577,0.711944740066801,1.01818352835943,1.59532077542827,0.693203323684712,0.425401151705763,0.809273414969379,0.42499911253996,0.541067813191864,0.901171898761111,0.423408662010987,0.971042070886289
291,0.785293158532638,0.852748086921536,0.998751617932533,1.04123258835332,0.69867473812231,0.712181246759627,1.0194560477461,1.59768305632235,0.693918719524048,0.426091088054528,0.808631775799251,0.424982800221649,0.541350315900987,0.902241427898091,0.423708141966133,0.970812104833237
292,0.777931689893083,0.844923902507068,0.989240274295841,1.03158855901863,0.692375974048482,0.705275452223034,1.00981255463036,1.58099703455076,0.68703607782868,0.421777254188711,0.801388652733977,0.420520530464857,0.535847240419732,0.893869494978849,0.419394100215584,0.961620810716691
293,0.793941558574723,0.864017205314396,1.01199421801891,1.05222066734216,0.707194035834296,0.719409595683206,1.02799096563922,1.61595393132143,0.701076759356972,0.430537053814153,0.818592031045738,0.429943176686024,0.546830260934837,0.910296550755256,0.42829788793621,0.981024354079574
294,0.771279025590026,0.835863350134095,0.976990818763224,1.02363703456968,0.685564910070474,0.699970725674078,1.00449359077261,1.56488350737279,0.68139701172261,0.41818026607751,0.793247932944069,0.416290576969144,0.531556847898337,0.888536704889717,0.41563366054038,0.954157269552002
295,0.788057991594405,0.858703903150567,1.00833009490204,1.04348153613776,0.702635078177578,0.713567024821335,1.01769893328346,1.60759790019168,0.695979340654969,0.427628024217168,0.813551299260642,0.427360183973845,0.542544361484927,0.901788375434925,0.425439923096548,0.97300279112126
296,0.779560315215672,0.846743808105879,0.987659746481711,1.03483115201476,0.693367266278383,0.70713401890414,1.01361367176297,1.57983745841017,0.688004362697222,0.422020663866184,0.802276437340326,0.42105937781354,0.537176771244616,0.896583745381421,0.419892839894672,0.964489101743855
297,0.773297116586341,0.84064993090135,0.986978500099524,1.02434690335561,0.688584506056385,0.700879855706979,1.00141842471337,1.57744321671958,0.683570383607933,0.420045172028539,0.797129305197878,0.419170512665897,0.532942638697699,0.886847060802645,0.417637753546821,0.955268724966637
298,0.801805245347482,0.874211402462489,1.0220753153177,1.06311855093388,0.714602270255951,0.726170943345877,1.03705440361266,1.62877117958608,0.707161798549901,0.433949921847159,0.827247375180992,0.434243930875408,0.552087254498901,0.918222129345644,0.432157340310764,0.990916992289688
299,0.782858330073591,0.846449697036947,0.989167369268612,1.03921316498924,0.694980956476918,0.71114759812971,1.02219082251783,1.58920796417939,0.69238204403522,0.425054653050205,0.803963716306955,0.422460367859264,0.540130878292263,0.90374297005051,0.422138049332149,0.968876798399125
300,0.772306494352685,0.838746741420794,0.985880928476505,1.02314253206264,0.68793538706042,0.699766680848534,1.00083556621353,1.57330564328251,0.682385708028223,0.41924009545264,0.796485311383368,0.417530536840019,0.531449600707788,0.886682693452787,0.416578290804294,0.953810545878615
301,0.79764969753867,0.869918999617083,1.01679659605536,1.05726418581809,0.711080816046031,0.722358055248463,1.03107776188052,1.6213282922208,0.703544702764187,0.431841795914168,0.823060394732105,0.431929654046207,0.548948014418691,0.913186406091543,0.429956576592995,0.985583486514748
302,0.781396644738908,0.845860380742061,0.988705624692192,1.03723057770365,0.694016979472192,0.709611301598756,1.01900844475881,1.58612404158318,0.690792451796725,0.42398889913964,0.802908357426934,0.421880457758596,0.538971520793769,0.901050695963188,0.421321944935456,0.966980298947439
303,0.784420444086051,0.852260452226936,1.00101275030347,1.0391884380637,0.698686587745224,0.710766679607483,1.01627222595739,1.59811881446833,0.69307534831869,0.425764478264236,0.808913719452968,0.42435395255393,0.539998613646928,0.900245481529698,0.423206783383365,0.968842421367259
304,0.790240102152946,0.858972894188306,1.00353274840353,1.04824257769978,0.703426780438892,0.716414068738046,1.02569507988772,1.60379880046696,0.697456705761094,0.428010338896521,0.814018063032387,0.426928013019508,0.544104586057235,0.907851467653562,0.425748354453212,0.977071170512414
305,0.778511957101256,0.844100541243261,0.989087499646088,1.03232121720397,0.692340764252961,0.706320851328152,1.01210384125395,1.58382669576719,0.688217518106372,0.422661550232843,0.801200815893913,0.420791547186842,0.536520421046927,0.895729800790264,0.419992835533412,0.962507265058392
306,0.79017812070201,0.859730693216999,1.00743897405502,1.04728857885844,0.703979994206756,0.715882719024186,1.02322489738993,1.60722774852105,0.697552168616797,0.428274036835229,0.814950786823579,0.427479157570106,0.543895374826189,0.906215635875142,0.426039183882602,0.976268662395422
307,0.776242215864016,0.842146923380552,0.984277861271853,1.02984045340501,0.69029002220465,0.704255843044208,1.00953274561179,1.57617960482684,0.685712748588753,0.420889327302777,0.798720061993683,0.419309186922147,0.534914152869309,0.893210599171816,0.418432547927329,0.960052378301735
308,0.793211275044367,0.863275426918409,1.01294009472931,1.05086855059464,0.706746900336008,0.718600832273662,1.0262504412496,1.6161559618787,0.700578772253058,0.430319016686595,0.818208596513628,0.429715735360551,0.546234854797375,0.909004667452083,0.428057477945877,0.979798514630116
309,0.773809674001142,0.838999805284503,0.979444881429761,1.02716131020072,0.687888437926439,0.70219267531488,1.00768442085032,1.56864871130515,0.683346364928012,0.419258707879668,0.79590084024305,0.417526972376483,0.533212597355828,0.891316357080504,0.416823291127596,0.957375806632273
310,0.769261288613618,0.837642773233802,0.984139449867573,1.0185541249905,0.685661344218636,0.696722420778489,0.993983513641643,1.57002101136355,0.67965841228616,0.41767072637867,0.793866517055748,0.417187447395369,0.529757295901686,0.880709691231339,0.415422253915935,0.949835196290843
311,0.776581425503987,0.84800824523742,0.99014824960446,1.02973030037474,0.692350851961618,0.703176180894499,1.00322208885894,1.57713854479584,0.684593362611005,0.420008426373948,0.801461129937212,0.421000326613459,0.534806677380681,0.888214667440336,0.418577163930392,0.959821389666125
312,0.797497114716244,0.86838614728629,1.01603844133399,1.05715852765554,0.709942696097684,0.722926551465406,1.03256728323776,1.62429219810872,0.704485190404453,0.432615650695516,0.821729387829768,0.432943362440981,0.550272453325897,0.913781287391081,0.430677036987868,0.985852879348868
313,0.784553228427092,0.849367115561739,0.993102855353573,1.04154506874033,0.697014833144281,0.712164252612924,1.02309565084268,1.59112783182896,0.693281767511919,0.4254435163292,0.806580625752405,0.423369689834962,0.54102475256734,0.904716577897631,0.422770726601132,0.970762156164258
314,0.795851010037153,0.863976160042085,1.01422465048537,1.05440277731367,0.708575306606605,0.721349769134648,1.03213026515769,1.62161267608224,0.703440512992036,0.432264427466136,0.820225779306343,0.430408612613644,0.547990271981731,0.914174241724979,0.429415561037762,0.983108396052793
315,0.787845522736993,0.853586139582584,0.997421047567842,1.04578432193433,0.70045654945893,0.714915380321501,1.02648034111205,1.59665431691174,0.69572760629752,0.426910302438946,0.810425812109261,0.42448721325752,0.542375945781406,0.908179430268011,0.424168163281268,0.974614882088665
316,0.798361030411897,0.865869024050602,1.01627848857001,1.05792849630246,0.710481015396407,0.724004395638542,1.03652711203391,1.6263259591985,0.705839466099001,0.433670497638677,0.822287417149589,0.431444588241037,0.54967525558684,0.917930484862818,0.430761971394524,0.986442195602418
317,0.777488056701207,0.841605760650221,0.983915373394991,1.03203731307147,0.691108081214798,0.705624282465768,1.01371701190878,1.57531908759398,0.686672843402881,0.421291484086392,0.799618740798019,0.418529016633048,0.535126305738045,0.896914932792346,0.418517709716758,0.96177236577585
318,0.791286931010503,0.860615352465213,1.01074569730167,1.04778846058368,0.705106470847653,0.716881531590528,1.02363409632992,1.61402324495989,0.69918449428536,0.42962999970357,0.816240649491822,0.428400051381303,0.54457401080539,0.907049400119533,0.427113560714229,0.977077173584137
319,0.782346787999939,0.848862927754068,0.990822695431312,1.03858373400908,0.695755412852137,0.709768911119358,1.01813990823708,1.58471244300883,0.690496277889217,0.423491684236581,0.805018504944709,0.421915494605047,0.53875639042291,0.900694904481218,0.421204466826266,0.967897241021506
320,0.78233085454091,0.849748836345488,0.997627899805494,1.03629836140044,0.696489642515416,0.709205288881885,1.01386975318368,1.5955482869985,0.691656764658596,0.425001249830356,0.806206275257913,0.423627133698688,0.538992554226273,0.897926064320957,0.422428136136831,0.966422382284077
321,0.799229767756772,0.869184822927552,1.01611858113738,1.06019267312608,0.711639980612091,0.724369597710332,1.03672891155198,1.62162806493022,0.705172957499095,0.432651767144787,0.823662619111817,0.431839975198566,0.550220309727174,0.917681742605172,0.430521973772639,0.988093383491771
322,0.787082546307568,0.851350458193953,0.99644001594612,1.04419225066996,0.699161569503373,0.714689569897098,1.02634673969803,1.59966785387163,0.696169160978215,0.42751384020723,0.808893930859017,0.42473685244386,0.542656130244333,0.907908979656445,0.424495267615731,0.973578217317206
323,0.775775296498038,0.841802111117934,0.988046719904718,1.02830460034523,0.690697402935998,0.703186768422662,1.00694015418799,1.57769001249501,0.685285099533713,0.4208334912678,0.799534423343965,0.418776279649168,0.533740732548589,0.891825171657261,0.418139965688474,0.958494544318365
324,0.78207914163597,0.851886907763597,0.99675896217801,1.036443541055,0.696955462357949,0.7084742878654,1.01177612965876,1.59088953891259,0.690225912744179,0.423779188404962,0.806680437926533,0.42331705626371,0.538258202668929,0.896133952179935,0.421699233888001,0.96627243458121
325,0.789692802890362,0.858638996805597,1.00437724766967,1.04731921784722,0.702830128487848,0.716041081618217,1.02432626272687,1.60509888203753,0.697331373054329,0.428014803664261,0.813395703712595,0.427434704836535,0.54424149808492,0.906512322638945,0.425909062656397,0.976399962314581
326,0.786345471628343,0.852886422621308,0.99851803896513,1.04291700424577,0.699339111244967,0.713315585708775,1.02229927119853,1.59834307228984,0.694874031924536,0.426607465922727,0.809365312443802,0.424994527355448,0.541981273899073,0.904636599057903,0.424068059382594,0.972274712871498
327,0.77317792762118,0.839388999202585,0.983545236124064,1.02506706428121,0.688162389026857,0.700972196024024,1.00371084171701,1.57217462971937,0.683005057057591,0.419402009184599,0.796500279006378,0.41781081866578,0.532432979108627,0.888628792290778,0.416870779685976,0.955586367776244
328,0.812726136230516,0.885645491421516,1.03731756475458,1.07691254427602,0.724385307638558,0.736103490123514,1.05070794273278,1.65438386135569,0.717344110186068,0.440497423348572,0.83855797377048,0.440334278463391,0.559539270163971,0.930645853898486,0.438395872002924,1.00401699123102
329,0.770092051574545,0.830151615531165,0.968631661957252,1.02340330156673,0.682800059696703,0.700211630021945,1.0097767450718,1.55830750381103,0.68103476411662,0.417791858488442,0.789664788763352,0.414074947626122,0.531125935008924,0.892243100599505,0.414644431485073,0.953822115121474
330,0.780326573717201,0.849910698046699,1.00211728655165,1.03208709726421,0.696316385300241,0.706145438808367,1.00608974874384,1.59591917459744,0.689550179813736,0.424029362852814,0.806463279235774,0.423041418704669,0.536586849269353,0.892386661993892,0.421476541406257,0.962471449681096
331,0.778679607664604,0.848188015099795,0.987076363489883,1.03376349984962,0.693348861515111,0.705794409691935,1.01011132390364,1.5756075809549,0.686234456898995,0.420679493552073,0.802231202291996,0.420599595070637,0.536031820558834,0.893719747946894,0.419023920925471,0.963324758230335
332,0.772066832494239,0.839388264469777,0.985628914430397,1.02260767492896,0.687241318634189,0.700007195452112,0.999673537092432,1.57682944669748,0.682853437209863,0.419679236464037,0.795516757076979,0.419153990454473,0.532618636861555,0.885092322355127,0.417377916901204,0.953881562611352
333,0.785212755050092,0.856537620057446,1.00128432591563,1.04125943925345,0.699938086431493,0.710979124259094,1.01526017948811,1.59404379635288,0.692261940689195,0.424675899495549,0.810383977183553,0.425293683988571,0.540679113779156,0.898881149302568,0.423098641941725,0.970418915928663
334,0.797395197261515,0.866189900296566,1.01281011440905,1.05737970275366,0.709206451376266,0.723316740295569,1.03531134029844,1.62270075741021,0.70474556300247,0.432806969470184,0.820684249045966,0.43200419797834,0.550170613639037,0.915986252201908,0.430430082727124,0.986033377987438
335,0.799317485118772,0.865164667712702,1.01329289833073,1.060781334776,0.710385239777684,0.725424044485354,1.04184873745726,1.62227069909911,0.706425087335846,0.433636299050862,0.82211250244029,0.431122883050737,0.55080500541314,0.921674974114667,0.430727367821942,0.988680195105434
336,0.797245464811071,0.862212298783483,1.01052401407219,1.05727529747688,0.708691308392762,0.723517268923407,1.03899265153785,1.62038367223527,0.704977478836543,0.433030601193047,0.820042834016186,0.429590101286356,0.548860800857445,0.919681803447689,0.429692067994041,0.985613558421661
337,0.788238309548731,0.853117586036802,0.999898162676479,1.04554666187031,0.701006964935922,0.715180042964767,1.02663967210164,1.60030786223306,0.696521897577866,0.427650867310403,0.811145159489771,0.424383990178542,0.542173343729279,0.908892165396004,0.424529530520163,0.974492195374927
338,0.791735019626458,0.858932038869532,1.00676165364095,1.04945582275806,0.704737105623453,0.717919524014037,1.02807529080972,1.61017407809476,0.699486451859614,0.429549754209249,0.815558846911827,0.427247950164833,0.544646188116238,0.910496253761258,0.426770857204125,0.978362931585937
339,0.801285489261006,0.868759373846601,1.0167783139185,1.06288886522963,0.712747610667244,0.726907442486762,1.04219401363901,1.62673364522971,0.707770627826255,0.434383091248581,0.824739192150381,0.43215813414811,0.55155310817208,0.92246305400416,0.431719007150062,0.990754306813629
340,0.7776390181319,0.84052364073782,0.984611827137408,1.03163439986608,0.690918370527578,0.706028556904886,1.01441602385393,1.57929465458511,0.687645103187046,0.422177161600863,0.799394958263934,0.418842262479751,0.535541263547279,0.897640484121127,0.419082293729451,0.961700183699867
341,0.794169917906083,0.86394702550006,1.01421480022604,1.05193269750997,0.707876268257037,0.719300703465598,1.02745954016103,1.61725992663508,0.701224763758866,0.430679437830491,0.819495774991896,0.429394600713075,0.546156730395176,0.910497601225107,0.428244079644862,0.98067475508191
342,0.775185771217615,0.840250140368844,0.980631759554993,1.02899909709643,0.68905153661422,0.703568138283453,1.00976104287824,1.57115566657832,0.684573387386163,0.419974798215603,0.797135569760477,0.417993111467846,0.533995676948968,0.893192000989496,0.417507416706243,0.959121181001549
343,0.792399093300585,0.862349753683119,1.0133626282305,1.04925808328801,0.70615819281848,0.717797880733535,1.02442188167641,1.61687323363135,0.700154226379982,0.430207784350487,0.817579745462577,0.429484395109703,0.54563812832105,0.907653603298997,0.427869696896503,0.978449188590929
344,0.781926873395947,0.848210001332109,0.98923647573561,1.03820233164657,0.695209543992352,0.709464324552681,1.0181681237347,1.58323344527156,0.690136122400981,0.423250149981376,0.804365078263383,0.421681064686,0.538653497751808,0.900543466892907,0.420951040126145,0.967530902096389
345,0.788129571011633,0.856066945492688,1.00571562977924,1.04385595218577,0.701701746979851,0.714415657429954,1.02115648117114,1.60815459367523,0.696880695693029,0.428297136582998,0.812274550258297,0.426892719423316,0.54301490514113,0.904443881799202,0.425642382011074,0.97349389727725
346,0.777093273656203,0.843849319300237,0.985582639637551,1.03136290968808,0.691469343345438,0.704655925524953,1.01015205022289,1.57460512479963,0.685692537063167,0.420608582043166,0.800201176781755,0.419243747870232,0.534968853680731,0.893868915148576,0.418356529840818,0.961107031717897
