"time","SP_1","SP_2","SP_3","SP_4","SP_5","SP_6","SP_7","SP_8","SP_9","SP_10","SP_11"
72,0.773112057502422,0.98085810898966,1.04318127349948,0.802013462692612,1.45490703523973,0.562461790191339,0.815344711014106,0.611901499776334,0.514354843979846,0.625753998630343,0.99781578069403
73,0.735079185185934,0.918769396988854,0.97089759352042,0.756922701358526,1.37300387104652,0.534957206232021,0.769066499762173,0.575688841856783,0.490235357203812,0.593163077625025,0.95247087845617
74,0.74908426863617,0.950675661330251,1.01438581595359,0.77793621412642,1.41078339270599,0.545701604268748,0.790513076001913,0.592654811927616,0.498400384764954,0.606496663223661,0.96520164151498
75,0.734793447843145,0.925474351080589,0.977178382838972,0.759084364552695,1.37678285678447,0.534251099405485,0.771692300851982,0.578646451852453,0.489520558841918,0.593650755101721,0.951449073885278
76,0.749140160408574,0.949226789640209,1.01153309991353,0.77663804543583,1.40943560474268,0.545157655752083,0.789533447081694,0.592616807665653,0.499026029051601,0.606274084853665,0.966482046460804
77,0.73236646538901,0.922636477451084,0.975308473921524,0.756811328323336,1.37261523589894,0.532580153191599,0.769322437791492,0.576802138374511,0.48821563585581,0.591716586716179,0.947591429702262
78,0.749047065890954,0.949807022377759,1.01153325308392,0.776758406323094,1.4095407774085,0.545090190576731,0.789708174637246,0.592829616748629,0.499025208446596,0.606232733107815,0.966474527731953
79,0.748779492549431,0.94329948692153,0.997532964974638,0.773710486356885,1.40353447126998,0.544579480899804,0.786530816059254,0.589820850285294,0.499223567256587,0.605012561454778,0.968849040194239
80,0.745753678419388,0.940879667700091,1.00102586404129,0.771729021244599,1.4001534346552,0.543084373998262,0.784276535628241,0.587930332840777,0.49698279017761,0.60302875128026,0.963087955240897
81,0.738491725612209,0.932459281634603,0.988081106566463,0.764361795861769,1.38619067511485,0.537466360816053,0.776871999753888,0.582363894132473,0.491844628727773,0.597064004195081,0.954455069408801
82,0.731804723749322,0.92587506185801,0.983886379181481,0.757970642485914,1.37527830673808,0.532440279235363,0.770567086644133,0.578221868627826,0.487427259920334,0.591968341314831,0.945247618965908
83,0.743887927423123,0.942685157083293,0.999783687770937,0.770799090837671,1.39849178877088,0.540771406420974,0.783812993630995,0.588541331518902,0.495631280680671,0.601773175786661,0.960918519902041
84,0.760601493049543,0.959780184037121,1.01806084585267,0.786496071489235,1.42722981868172,0.5531429575595,0.79963529701757,0.600050950563704,0.507262375970458,0.614844553552811,0.983306537719535
85,0.733973193028478,0.922229158699141,0.978274131336533,0.758066309091568,1.37504733292263,0.534593470337572,0.770227053803062,0.576843443684215,0.489425320805925,0.592964666153925,0.948968976406937
86,0.75114515560328,0.952741243241954,1.01314744487005,0.779383086796217,1.41350456398833,0.546870929189362,0.792190830987011,0.594197674844234,0.499925836254022,0.607929918740008,0.969245701427881
87,0.752271073734927,0.947055799945424,1.00232049046184,0.777075203942543,1.4098504442678,0.547201719469334,0.789922354977286,0.59233480998551,0.501324710184551,0.607841680800867,0.973573018535688
88,0.74876918476434,0.943843008751523,1.00365308824295,0.774642634496458,1.40520634216213,0.545285143824146,0.787138449793893,0.589818171449492,0.498865412164615,0.605362244110276,0.967022432377063
89,0.746910390825695,0.942383547689628,0.999024045326295,0.772913868857685,1.40157638245439,0.543684747981973,0.785478455383269,0.588612346941646,0.497375251019424,0.603817013489708,0.965346986488298
90,0.745461765992622,0.940820156108258,0.999203497913463,0.771389936156232,1.39942788722159,0.542614070068818,0.784017212500355,0.587835660806559,0.496489317367243,0.602775326128773,0.963258930907786
91,0.754431423297634,0.952517965417496,1.0104378308389,0.780781195561122,1.41621269608586,0.548962680830684,0.793593227483184,0.595018056093695,0.502498477499691,0.60998163115514,0.974870437392565
92,0.739918642330455,0.931424452100784,0.98822211220782,0.764738248628183,1.38720681361169,0.538630655175114,0.777149490078082,0.582348784252716,0.493042683574544,0.597965977387232,0.956620763206049
93,0.737497211223927,0.933381755331258,0.991704859326852,0.764304637665214,1.38627668631127,0.536788929129391,0.776848041467753,0.582583613393516,0.491030818569936,0.596619434171283,0.952143118679987
94,0.748178030554037,0.946369068224708,1.00342030156267,0.774607641690812,1.40534696260782,0.544035270433699,0.787588802450341,0.591105537416069,0.498422762621362,0.605064114935237,0.967005227487275
95,0.738569166207141,0.931033926121665,0.987977114426019,0.763589567206188,1.38551056651383,0.537368959675247,0.776179135060249,0.582105671631064,0.492408292655298,0.596990758176818,0.954672895504569
96,0.745035310748079,0.94291308222625,1.00140969658521,0.771946025644934,1.40024493878555,0.5421387101593,0.784703647496397,0.588641166092128,0.496350658479182,0.602651987771287,0.962021513702745
97,0.743746952339696,0.938477759933942,0.994867674156943,0.769219240566409,1.39560312878261,0.541082635416241,0.78197201591666,0.586561750916025,0.495706448527218,0.601240161913225,0.961636054564824
98,0.746570235316557,0.943087007371422,1.0017200266187,0.772826303246338,1.40207426146543,0.543350308197411,0.78554013496151,0.589143691923027,0.49747107653754,0.603727989692479,0.964352539834025
99,0.753966678398708,0.951390648985169,1.00887199173155,0.780010556708055,1.41488956343473,0.548659689874396,0.792828990065251,0.594460807885944,0.502380764069136,0.609518527927731,0.974551598680094
100,0.735523451409328,0.926158570926342,0.983039133099262,0.760362913707039,1.37931470708292,0.535553443405559,0.772680314638076,0.578994733040085,0.490110519520523,0.594474284718187,0.950750612535602
101,0.7452831035967,0.944477133119151,1.00339922368722,0.772781535917722,1.40165373548472,0.542338466110655,0.785550914782319,0.58931007265591,0.496140471873334,0.603034921170566,0.962091419056042
102,0.745838493507424,0.940735753361878,0.996719445809513,0.771106663846129,1.39908834780231,0.542410271480455,0.783942416582511,0.58810994973275,0.49707293925739,0.602857129697553,0.964639103443638
103,0.746075343709105,0.941887325655235,1.00077840178508,0.772143183352844,1.40082708549625,0.543016309823427,0.784799157202804,0.588488377429158,0.497206921110642,0.603276095482976,0.963627172078989
104,0.751870760887304,0.949027863178721,1.00632433829205,0.778000829014873,1.41112802726912,0.547158048487022,0.790771196477944,0.592879047196107,0.500943812998556,0.6078533141084,0.971752227477338
105,0.736820870567259,0.92833587296976,0.98542282255079,0.761858535600336,1.38210855714316,0.536443341488435,0.774252274544217,0.580302238062042,0.490954749614094,0.595587131978775,0.952393945758866
106,0.734033094046465,0.929790328018916,0.987542391917298,0.760909312545733,1.38015281274286,0.534120077693129,0.773486030615567,0.580249376217057,0.488716296143063,0.593868616577281,0.947706200299694
107,0.758594889129181,0.96038648506479,1.01849804778824,0.785588745899583,1.42545946358487,0.551466784553822,0.798859948933536,0.599826844869244,0.50544882865822,0.613573341553824,0.980351375505357
108,0.742786040370634,0.933018805013138,0.989153616101576,0.766696277910062,1.39109457527068,0.540612107666318,0.779177779193914,0.583910221842013,0.495481343854913,0.599998108613547,0.96083602548506
109,0.738292315250648,0.934068630312411,0.993296412976934,0.76525798730687,1.38780191834724,0.537684319423594,0.777673968014058,0.582920855329063,0.491633469899293,0.597262245897241,0.95279878764562
110,0.752916246316523,0.952274160980561,1.00918425277233,0.779540764411825,1.41418047691436,0.547616403863122,0.792561577943176,0.594728022944208,0.501449642295035,0.608893309518344,0.973301822556978
111,0.736650368619378,0.927229201835317,0.98406139958776,0.761150388265013,1.38109552228297,0.536121436103918,0.773598199179181,0.579939776942771,0.491077589637377,0.595315941920345,0.952419635600307
112,0.746952963798548,0.946304290475456,1.00541901560151,0.774438127550614,1.40458149534309,0.543565187560676,0.787207156074068,0.590480763055196,0.497413705269546,0.604332740999349,0.96412342949461
113,0.739267307163816,0.931958901124758,0.987311350058476,0.764161401100174,1.38645761809198,0.537745298290129,0.776840261890378,0.582681656536324,0.492741659268122,0.597497800680472,0.956252537017514
114,0.747222569056834,0.945451674490582,1.00512890507699,0.774129731602562,1.40448347351463,0.543778972003269,0.786915772619885,0.590357237919538,0.497831223510796,0.60445836362046,0.964658915466436
115,0.75488246898095,0.951962555272459,1.00844254704168,0.780573198663709,1.41594116574269,0.549172294996218,0.793458217064401,0.594989952387951,0.503115955230538,0.610132377970877,0.976175451089794
116,0.733992021342905,0.9240638072845,0.981614951601343,0.758787264957026,1.37654045848524,0.534554303065841,0.771038596448449,0.577722213176283,0.489156412067038,0.593259287611735,0.948546274678013
117,0.758733216898288,0.961991443363018,1.02161957942817,0.78691661694828,1.42717213566853,0.552104856765986,0.799931908585161,0.600108958982016,0.505041866051783,0.613947791890054,0.97944314172329
118,0.725995758983328,0.911386513756699,0.964919173863538,0.74900682998458,1.35898722636699,0.52827383905931,0.761247475863698,0.570491678646635,0.48404228481057,0.586345897233801,0.9398784673935
119,0.759022625059209,0.965245596273814,1.02824694011862,0.788477062810221,1.43026946335752,0.552349607629855,0.801578096928423,0.601693117680526,0.505220754169031,0.614623977967067,0.978366524363556
120,0.735143091573993,0.922101609036204,0.973365058555893,0.75784852301195,1.37486634317796,0.534599496507348,0.770350198054129,0.577388626538321,0.490343824423963,0.593480917818419,0.952657497869874
121,0.755184416359997,0.957790662082758,1.02191495715758,0.783683252638508,1.42183393434138,0.549980663292675,0.796509262840089,0.597527011910049,0.502903350809228,0.611341752379551,0.97340748474478
122,0.744956623473937,0.936520849422832,0.988541706630334,0.769041572589164,1.394662763853,0.541852640685967,0.781669852341323,0.585766781193886,0.496516272089407,0.60163937429079,0.96476201156369
123,0.750101418437143,0.948010039455538,1.01061724693998,0.777033247403442,1.40991919274823,0.546376333324003,0.789654142312641,0.592079905164171,0.49960894985865,0.606854456163314,0.96789512180445
124,0.761944043239795,0.960410025887604,1.01576127852389,0.787879124130468,1.42863626046518,0.554364799509022,0.800757627717109,0.600087048349326,0.507496035643369,0.615740496908502,0.985536914148875
125,0.749218387125066,0.941295294855307,1.00073877864572,0.773892316278808,1.40400701041595,0.545842834765464,0.78624995748167,0.588816875680961,0.499218600401699,0.605422216620304,0.968481847625076
126,0.741523397825877,0.936362213962296,0.993506792210809,0.767995734500515,1.39234039957618,0.540012063462935,0.780325029471245,0.584480118226239,0.493450113248276,0.599623906502029,0.957685630138508
127,0.742186476709891,0.938153602791356,0.995953176523637,0.768413708859609,1.39398368812803,0.53995772743811,0.781130863816369,0.585942462411093,0.49410323145317,0.600249174699893,0.95912738212218
128,0.756052580465146,0.955126972365763,1.01324228516639,0.782463080044007,1.41959191989415,0.549892498340369,0.795443672769362,0.596743195140679,0.503715968462182,0.611345527461487,0.97693591494219
129,0.751960070684598,0.945898760778286,1.00329410494837,0.776869483077164,1.40919323208805,0.547341388262941,0.789476860479037,0.591544908193773,0.501278921865652,0.607577074011999,0.97232166522266
130,0.736455380623471,0.928749278560056,0.986522918964261,0.762164632850732,1.38225319049706,0.536441514559267,0.774418492935097,0.580151027163912,0.490480683717401,0.595441056742596,0.95126150922541
131,0.761129901503,0.963951735258664,1.02320474129822,0.788847120652492,1.4308304284627,0.553780518083033,0.801919804538986,0.601611385574857,0.506640218336174,0.615758773945674,0.983094607247995
132,0.744279403871452,0.934075633692341,0.989469338456235,0.767921053423847,1.39321872987263,0.54169164005828,0.78038140679958,0.584664783292391,0.496186877116128,0.601117215166534,0.963260171978024
133,0.734668934576701,0.929366590893629,0.989041175255018,0.761571983605687,1.3810830987883,0.535071524258324,0.773866787484899,0.579963441358873,0.48907216651218,0.594363366693302,0.947867139120828
134,0.750664444486641,0.950561233742751,1.00707617263904,0.777596307638123,1.41053557298014,0.545790004608824,0.790658329462762,0.59344224307443,0.499843450182539,0.607166591167259,0.97026417004258
135,0.739637462051382,0.931265894390607,0.988375918184975,0.764182906554204,1.38682332613431,0.538135086975146,0.776780413777316,0.582553487779233,0.493192194776084,0.597750912501125,0.956344465119872
136,0.736499043064193,0.932208886588699,0.990190314348809,0.763283955337387,1.38431839829581,0.535997345530411,0.775827160837444,0.581827155332551,0.490597758458924,0.595761125114801,0.950741742136539
137,0.74764352581226,0.945946671768954,1.00313848713138,0.774111285242262,1.4045640547179,0.543704275101266,0.787117167737805,0.59084629370533,0.498174055961254,0.604670400070425,0.966313014939833
138,0.770209340935255,0.971115477973808,1.03034189256912,0.796353001160699,1.44499694893413,0.560402932192785,0.80950121641414,0.607144170809366,0.51351954958197,0.622581182913996,0.995597097547878
139,0.737133214069791,0.923588199253959,0.97925551894351,0.76053401758335,1.37919409815804,0.53715991284206,0.772506628135991,0.577964801080294,0.491402746545365,0.595232979591545,0.953556771058398
140,0.734601472572786,0.932010308074489,0.992097713485306,0.762648333966868,1.38290655571148,0.535107458143933,0.775018578679626,0.581017976905467,0.48853166450538,0.594669332746926,0.947436154804222
141,0.74131577668588,0.938047657198718,0.992857303618635,0.767358086463658,1.39225765955315,0.538694860806671,0.780372221728167,0.585944940364163,0.493647428874094,0.59948196187939,0.958799274873505
142,0.729654101135164,0.92157808716335,0.979454791664164,0.75493771877126,1.37015321086716,0.530633931059722,0.767535626904774,0.576057552211501,0.486530538212238,0.59001405466094,0.942521925538515
143,0.757890604996722,0.961443173495793,1.02009101723668,0.785812973475511,1.42547360991217,0.551015898916892,0.799065319382951,0.599965226677803,0.50509987665145,0.613188386455863,0.978535621009682
144,0.746815611655764,0.937676705844829,0.993312742015612,0.770478907686158,1.39819786765347,0.543515504361678,0.783118184766683,0.587037359524874,0.498336875048621,0.603182115190507,0.966653376727798
145,0.748482175153136,0.945898553242757,1.0062861804262,0.775528688788659,1.40649380492326,0.545322910489964,0.788004478461041,0.590466448698097,0.498484630641907,0.605428038810348,0.965895970162648
146,0.748685873392931,0.944145622224389,0.999905747495795,0.774315027446107,1.4043487979851,0.544848537390512,0.787007559854703,0.589939176787891,0.498577884068805,0.605159751420086,0.968352725660577
147,0.747398002917739,0.942841687957127,1.00207944142575,0.773312870183457,1.40301488100299,0.544111923933654,0.785915068897701,0.589185392665284,0.497822120330545,0.604333499465384,0.965517601078524
148,0.734628791901021,0.927093925907297,0.982899952096579,0.760189066037027,1.37860302394441,0.534577226391365,0.772608115257862,0.579104592162894,0.489269106053282,0.593887807503545,0.949421892193645
149,0.761155132254192,0.964277058671778,1.02468149316072,0.788850426697388,1.43124441115617,0.553685467673526,0.802019710741483,0.601970366625397,0.50692995049991,0.615844396588951,0.982850998172678
150,0.731267297353541,0.917414713261173,0.97086165399386,0.754336311669997,1.36842265076876,0.532182258082069,0.766575695371362,0.574261581508464,0.48767816587856,0.590505081852619,0.94658753129852
151,0.756835949635284,0.961244509932236,1.02429020990843,0.785878729119311,1.42545442289347,0.551015308949967,0.798810681116092,0.599325062076844,0.503762959603004,0.612753079527746,0.975705124268509
152,0.749916813149736,0.94176732670539,0.994436569289342,0.773638070195643,1.40340409408801,0.545427878377378,0.786380069955009,0.589407761895822,0.499956464698475,0.605572584841206,0.971454087450722
153,0.767250365097928,0.968402312084487,1.03203962472345,0.794472245509028,1.44128442143634,0.559005244366659,0.807232721291843,0.60490031589364,0.511059361561899,0.620569082090229,0.990061195564591
154,0.745553581231468,0.934920471819294,0.988059471033336,0.769372319215566,1.39473983462298,0.542958433877614,0.781577701996241,0.584782612370254,0.496599278659254,0.601986989771751,0.965209274569809
155,0.749904242079478,0.948435840016339,1.01105890544085,0.777376790409382,1.41007260461582,0.546404748491162,0.789874360600705,0.591948187301254,0.498892840452545,0.606821242716284,0.967483416112141
156,0.743974764118368,0.937556054783683,0.991148729774855,0.769117600704916,1.39467172467132,0.541106724441551,0.781732147997973,0.585890795509763,0.495331731210554,0.60119285749996,0.96258423055148
157,0.752199721137785,0.950399183321101,1.01174108518023,0.778834824785486,1.41317169199076,0.547481862050029,0.791614615073032,0.593719407719482,0.501026289330305,0.608423722895809,0.971169241034005
158,0.745181042489565,0.938508137639532,0.993197144805267,0.770259582996948,1.39683163242069,0.54219874561634,0.782819082131533,0.586600648554782,0.496525518430815,0.602135786406854,0.963732592534863
159,0.738296132837394,0.93274038822078,0.992438766421167,0.764495119696207,1.38695213901079,0.53755353334206,0.776980650610602,0.582588643789572,0.49175411404882,0.597154655137832,0.953337631803045
160,0.747419584994473,0.945656612529062,1.00200748185816,0.774104446990539,1.40409051943566,0.543602920101465,0.786983275712791,0.590431481816582,0.49777558983962,0.604468142625477,0.965816843812517
161,0.745908254615103,0.94039508105885,0.998388074087681,0.771181733641165,1.39936706454298,0.54270273720761,0.783921508716522,0.587973182030959,0.497228074884273,0.602953910733807,0.964258159809954
162,0.757181241749867,0.956078806461155,1.01463318484899,0.783767560335133,1.42160054591719,0.551121050372775,0.796579875039842,0.597189379228751,0.504498823831958,0.612230575643818,0.978089403121084
163,0.746719206756079,0.939107035319204,0.995919203138691,0.7714590756723,1.39931544338387,0.543720187165402,0.783920748551702,0.587255718229793,0.49759465519401,0.603353372364237,0.965744624418559
164,0.745012149073562,0.9412337085502,1.00026459438806,0.771650100438732,1.39952255883488,0.542557850132318,0.784139632003402,0.587673378227618,0.495965630778961,0.602568647609848,0.961967754571106
165,0.754953951634908,0.953121067248734,1.01040555007807,0.781187803895339,1.41693393218557,0.549247551788764,0.794057624406493,0.595424208723245,0.502733649560572,0.610368071355822,0.97597999203206
166,0.747595249579004,0.940853115340427,0.998678233275103,0.772598279695261,1.40160723422324,0.54423810332337,0.785122136967511,0.588330860456749,0.498173279028091,0.604179430621336,0.966411304461392
167,0.738702338893445,0.932821678173433,0.99047156791252,0.764873581605174,1.38704345593409,0.537813851574037,0.777270696930429,0.582474439993066,0.491872908104982,0.597337231068508,0.954092360304895
168,0.751902338504462,0.951284093172704,1.00952179263111,0.778763488575169,1.41276492078815,0.546978753980979,0.791706960605293,0.594013048809014,0.500701931269771,0.608174163120854,0.971475510316443
169,0.737388802389347,0.928283266738126,0.98421404547154,0.761911771613028,1.38231910437752,0.536546115079837,0.774399457954295,0.580541180117673,0.491530152860217,0.595876826342615,0.953573068803582
170,0.746028065462746,0.945019000494495,1.00468644418354,0.773431350518061,1.40290011389712,0.542928523321309,0.786184764480362,0.589749891552137,0.496839451944448,0.603605632056989,0.96285204872324
171,0.750003284279734,0.945763555537299,1.00153518145604,0.775361831476779,1.4066880944832,0.54551356740236,0.788236517267367,0.591234975818258,0.499879663519509,0.606181722098974,0.970127616740033
172,0.732133506776395,0.92314821112702,0.981226823726992,0.757380713600284,1.37405500986545,0.533075309822607,0.769691023166275,0.576940521727875,0.487915015319092,0.591915846165233,0.945727455746728
173,0.755354960031812,0.958092626267127,1.01677542901453,0.783369298872629,1.42082884731025,0.549438873356305,0.796442263562923,0.597711121119522,0.502928573857874,0.6111988003051,0.975286562642936
174,0.72684615479547,0.913085256941928,0.967230969690486,0.750041863996128,1.36108375476647,0.52883396469859,0.762375911914366,0.571552090417067,0.484752663110602,0.587112353018155,0.940792561438334
175,0.750851755513434,0.954899753072244,1.01688195560735,0.779974326234916,1.41481636907681,0.546382525564608,0.792951267914503,0.595239257208746,0.499882001500396,0.607981159777887,0.967870893392271
176,0.740292715515614,0.93081827364698,0.983132785665504,0.763918092737148,1.38604430672925,0.538195258450778,0.776675860166646,0.582539449965972,0.493750521566872,0.597895774523889,0.958929814862771
177,0.730465648425096,0.924789035887454,0.986078224175683,0.757285818180337,1.37408272519084,0.531964572641165,0.769666570140381,0.577316206497588,0.486690148032249,0.591113125775347,0.942006989662826
178,0.744115679933227,0.943426346790697,0.998040123368264,0.771121794767319,1.39859200158812,0.540812980658184,0.784189998010416,0.588772670595318,0.495647576615068,0.601873825668606,0.961859927899925
179,0.750141333600522,0.946092531939117,1.0052061887323,0.775442466085151,1.40773859449349,0.545671717790279,0.788410738245445,0.591778578584644,0.500373649225835,0.606448985652039,0.969681372869086
180,0.75401023973617,0.950694911124717,1.00800178333423,0.779988330336905,1.41453997383176,0.548876108649742,0.792658168229216,0.593996762030893,0.502599716116963,0.609443327919483,0.974273553400138
181,0.736103863075614,0.927068686620051,0.984359251697515,0.761109171094724,1.38058896281265,0.536150207617858,0.773403940296358,0.579465503908608,0.490408209581463,0.594991949053277,0.951539100811919
182,0.756179463365919,0.958261579301627,1.0177468005871,0.78407518131303,1.42218921934821,0.550301285393714,0.797023807482643,0.597915635630267,0.503295730959771,0.611865615048918,0.976222145104438
183,0.739760026321189,0.929509930294488,0.984288041847331,0.763558168161144,1.38525074901278,0.538199762384846,0.77605911189906,0.581638274407453,0.493122000924085,0.597537521490808,0.957483211071073
184,0.744133530947189,0.942431668724615,1.00317615679847,0.771624594713181,1.39962969242011,0.541784096578704,0.784225675853668,0.588095511645978,0.495488124316897,0.602144344477767,0.959912450139869
185,0.751461370669968,0.948283982033146,1.00348918161362,0.777127656064718,1.40962860054861,0.546464668728746,0.790056664026838,0.592599003077998,0.500683929247149,0.607387072126346,0.972100072971111
186,0.74497044608298,0.93864947787304,0.997919974757605,0.770323272318652,1.39777017233117,0.542412485011359,0.782856951066293,0.586853585612655,0.496544728577286,0.602245708405575,0.962466469933904
187,0.753961345047138,0.952582425878136,1.01017657649517,0.780719445923701,1.41570598764431,0.548755503904721,0.793463202507352,0.594748204153445,0.502098110549624,0.60964881006564,0.97405596941101
188,0.735011997688639,0.925065125466777,0.981596539437751,0.759516444742738,1.37795795243869,0.535094926039934,0.771876376519163,0.578491489968475,0.489751287691183,0.594012037141289,0.950499653324929
189,0.757069878329654,0.959849815150458,1.02009286479305,0.785218091495361,1.42421146457285,0.550896549308988,0.798188692029039,0.598815419202183,0.503963214318229,0.612634517554717,0.977010184775616
190,0.73600833270321,0.92429517447163,0.978081871474627,0.759435285365898,1.37775768845539,0.535458533634087,0.771876256794036,0.57847880206101,0.490719382698819,0.594424406104019,0.95289538041873
191,0.755821285898145,0.958438980846582,1.02096792537784,0.784210380606565,1.42256098614697,0.550292423267576,0.79706839925864,0.597902039968663,0.503233416321682,0.611765205927084,0.974642243075035
192,0.745567525045236,0.936825975193542,0.989712602406271,0.76948195905009,1.39565709602291,0.542334533367746,0.782109078847081,0.586112267620495,0.496974190090053,0.602124224932286,0.965529375153525
193,0.744097146223821,0.940598343044173,1.00260849941595,0.770975955018478,1.39877239906711,0.542042985090822,0.783455822079547,0.587338537232752,0.49555988480215,0.602014966304775,0.959970246615737
194,0.745875436306495,0.941827106172312,0.996084574309458,0.771786422273394,1.39949483276857,0.542483694037536,0.784535327618397,0.588232971146613,0.496713402527226,0.602918660481958,0.964627874139924
195,0.754485831768205,0.952204851119968,1.01286487418534,0.780614929044141,1.41664400057867,0.549151676764512,0.793464041414463,0.595166209289289,0.502766039471782,0.610126383474521,0.97466314185457
